t_ms,neuron_id,field,value
1449,28,Vm_mV,-60.0
1449,29,Vm_mV,-60.0
1449,30,Vm_mV,-63.905551256713714
1449,31,Vm_mV,-60.0
1449,32,Vm_mV,-60.0
1449,33,Vm_mV,-60.0
1449,34,Vm_mV,-60.0
1450,0,Vm_mV,-60.0
1450,1,Vm_mV,-60.0
1450,2,Vm_mV,-60.0
1450,3,Vm_mV,-60.0
1450,4,Vm_mV,-62.44624339588752
1450,5,Vm_mV,-60.0
1450,6,Vm_mV,-60.0
1450,7,Vm_mV,-60.0
1450,8,Vm_mV,-60.0
1450,9,Vm_mV,-60.0
1450,10,Vm_mV,-60.0
1450,11,Vm_mV,-60.0
1450,12,Vm_mV,-60.0
1450,13,Vm_mV,-60.0
1450,14,Vm_mV,-60.0
1450,15,Vm_mV,-60.0
1450,16,Vm_mV,-60.0
1450,17,Vm_mV,-60.0
1450,18,Vm_mV,-60.0
1450,19,Vm_mV,-60.0
1450,20,Vm_mV,-60.0
1450,21,Vm_mV,-60.0
1450,22,Vm_mV,-60.0
1450,23,Vm_mV,-60.0
1450,24,Vm_mV,-60.0
1450,25,Vm_mV,-63.777512056751235
1450,26,Vm_mV,-60.0
1450,27,Vm_mV,-60.0
1450,28,Vm_mV,-60.0
1450,29,Vm_mV,-60.0
1450,30,Vm_mV,-63.777512056751235
1450,31,Vm_mV,-60.0
1450,32,Vm_mV,-60.0
1450,33,Vm_mV,-60.0
1450,34,Vm_mV,-60.0
1451,0,Vm_mV,-60.0
1451,1,Vm_mV,-60.0
1451,2,Vm_mV,-60.0
1451,3,Vm_mV,-60.0
1451,4,Vm_mV,-62.38851520771032
1451,5,Vm_mV,-60.0
1451,6,Vm_mV,-60.0
1451,7,Vm_mV,-60.0
1451,8,Vm_mV,-60.0
1451,9,Vm_mV,-60.0
1451,10,Vm_mV,-60.0
1451,11,Vm_mV,-60.0
1451,12,Vm_mV,-60.0
1451,13,Vm_mV,-60.0
1451,14,Vm_mV,-60.0
1451,15,Vm_mV,-60.0
1451,16,Vm_mV,-60.0
1451,17,Vm_mV,-60.0
1451,18,Vm_mV,-60.0
1451,19,Vm_mV,-60.0
1451,20,Vm_mV,-60.0
1451,21,Vm_mV,-60.0
1451,22,Vm_mV,-60.0
1451,23,Vm_mV,-60.0
1451,24,Vm_mV,-60.0
1451,25,Vm_mV,-63.6536704810547
1451,26,Vm_mV,-60.0
1451,27,Vm_mV,-60.0
1451,28,Vm_mV,-60.0
1451,29,Vm_mV,-60.0
1451,30,Vm_mV,-63.6536704810547
1451,31,Vm_mV,-60.0
1451,32,Vm_mV,-60.0
1451,33,Vm_mV,-60.0
1451,34,Vm_mV,-60.0
1452,0,Vm_mV,-60.0
1452,1,Vm_mV,-60.0
1452,2,Vm_mV,-60.0
1452,3,Vm_mV,-60.0
1452,4,Vm_mV,-62.33187621354918
1452,5,Vm_mV,-60.0
1452,6,Vm_mV,-60.0
1452,7,Vm_mV,-60.0
1452,8,Vm_mV,-60.0
1452,9,Vm_mV,-60.0
1452,10,Vm_mV,-60.0
1452,11,Vm_mV,-60.0
1452,12,Vm_mV,-60.0
1452,13,Vm_mV,-60.0
1452,14,Vm_mV,-60.0
1452,15,Vm_mV,-60.0
1452,16,Vm_mV,-60.0
1452,17,Vm_mV,-60.0
1452,18,Vm_mV,-60.0
1452,19,Vm_mV,-60.0
1452,20,Vm_mV,-60.0
1452,21,Vm_mV,-60.0
1452,22,Vm_mV,-60.0
1452,23,Vm_mV,-60.0
1452,24,Vm_mV,-60.0
1452,25,Vm_mV,-63.53388891513193
1452,26,Vm_mV,-60.0
1452,27,Vm_mV,-60.0
1452,28,Vm_mV,-60.0
1452,29,Vm_mV,-60.0
1452,30,Vm_mV,-63.53388891513193
1452,31,Vm_mV,-60.0
1452,32,Vm_mV,-60.0
1452,33,Vm_mV,-60.0
1452,34,Vm_mV,-60.0
1453,0,Vm_mV,-60.0
1453,1,Vm_mV,-60.0
1453,2,Vm_mV,-60.0
1453,3,Vm_mV,-60.0
1453,4,Vm_mV,-62.27630812657858
1453,5,Vm_mV,-60.0
1453,6,Vm_mV,-60.0
1453,7,Vm_mV,-60.0
1453,8,Vm_mV,-60.0
1453,9,Vm_mV,-60.0
1453,10,Vm_mV,-60.0
1453,11,Vm_mV,-60.0
1453,12,Vm_mV,-60.0
1453,13,Vm_mV,-60.0
1453,14,Vm_mV,-60.0
1453,15,Vm_mV,-60.0
1453,16,Vm_mV,-60.0
1453,17,Vm_mV,-60.0
1453,18,Vm_mV,-60.0
1453,19,Vm_mV,-60.0
1453,20,Vm_mV,-60.0
1453,21,Vm_mV,-60.0
1453,22,Vm_mV,-60.0
1453,23,Vm_mV,-60.0
1453,24,Vm_mV,-60.0
1453,25,Vm_mV,-63.418034256030495
1453,26,Vm_mV,-60.0
1453,27,Vm_mV,-60.0
1453,28,Vm_mV,-60.0
1453,29,Vm_mV,-60.0
1453,30,Vm_mV,-63.418034256030495
1453,31,Vm_mV,-60.0
1453,32,Vm_mV,-60.0
1453,33,Vm_mV,-60.0
1453,34,Vm_mV,-60.0
1454,0,Vm_mV,-60.0
1454,1,Vm_mV,-60.0
1454,2,Vm_mV,-60.0
1454,3,Vm_mV,-60.0
1454,4,Vm_mV,-62.22179512848799
1454,5,Vm_mV,-60.0
1454,6,Vm_mV,-60.0
1454,7,Vm_mV,-60.0
1454,8,Vm_mV,-60.0
1454,9,Vm_mV,-60.0
1454,10,Vm_mV,-60.0
1454,11,Vm_mV,-60.0
1454,12,Vm_mV,-60.0
1454,13,Vm_mV,-60.0
1454,14,Vm_mV,-60.0
1454,15,Vm_mV,-60.0
1454,16,Vm_mV,-60.0
1454,17,Vm_mV,-60.0
1454,18,Vm_mV,-60.0
1454,19,Vm_mV,-60.0
1454,20,Vm_mV,-60.0
1454,21,Vm_mV,-60.0
1454,22,Vm_mV,-60.0
1454,23,Vm_mV,-60.0
1454,24,Vm_mV,-60.0
1454,25,Vm_mV,-63.30597776443173
1454,26,Vm_mV,-60.0
1454,27,Vm_mV,-60.0
1454,28,Vm_mV,-60.0
1454,29,Vm_mV,-60.0
1454,30,Vm_mV,-63.30597776443173
1454,31,Vm_mV,-60.0
1454,32,Vm_mV,-60.0
1454,33,Vm_mV,-60.0
1454,34,Vm_mV,-60.0
1455,0,Vm_mV,-60.0
1455,1,Vm_mV,-60.0
1455,2,Vm_mV,-60.0
1455,3,Vm_mV,-60.0
1455,4,Vm_mV,-62.16832325265302
1455,5,Vm_mV,-60.0
1455,6,Vm_mV,-60.0
1455,7,Vm_mV,-60.0
1455,8,Vm_mV,-60.0
1455,9,Vm_mV,-60.0
1455,10,Vm_mV,-60.0
1455,11,Vm_mV,-60.0
1455,12,Vm_mV,-60.0
1455,13,Vm_mV,-60.0
1455,14,Vm_mV,-60.0
1455,15,Vm_mV,-60.0
1455,16,Vm_mV,-60.0
1455,17,Vm_mV,-60.0
1455,18,Vm_mV,-60.0
1455,19,Vm_mV,-60.0
1455,20,Vm_mV,-60.0
1455,21,Vm_mV,-60.0
1455,22,Vm_mV,-60.0
1455,23,Vm_mV,-60.0
1455,24,Vm_mV,-60.0
1455,25,Vm_mV,-63.197594921593875
1455,26,Vm_mV,-60.0
1455,27,Vm_mV,-60.0
1455,28,Vm_mV,-60.0
1455,29,Vm_mV,-60.0
1455,30,Vm_mV,-63.197594921593875
1455,31,Vm_mV,-60.0
1455,32,Vm_mV,-60.0
1455,33,Vm_mV,-60.0
1455,34,Vm_mV,-60.0
1456,0,Vm_mV,-60.0
1456,1,Vm_mV,-60.0
1456,2,Vm_mV,-60.0
1456,3,Vm_mV,-60.0
1456,4,Vm_mV,-62.115879892399875
1456,5,Vm_mV,-60.0
1456,6,Vm_mV,-60.0
1456,7,Vm_mV,-60.0
1456,8,Vm_mV,-60.0
1456,9,Vm_mV,-60.0
1456,10,Vm_mV,-60.0
1456,11,Vm_mV,-60.0
1456,12,Vm_mV,-60.0
1456,13,Vm_mV,-60.0
1456,14,Vm_mV,-60.0
1456,15,Vm_mV,-60.0
1456,16,Vm_mV,-60.0
1456,17,Vm_mV,-60.0
1456,18,Vm_mV,-60.0
1456,19,Vm_mV,-60.0
1456,20,Vm_mV,-60.0
1456,21,Vm_mV,-60.0
1456,22,Vm_mV,-60.0
1456,23,Vm_mV,-60.0
1456,24,Vm_mV,-60.0
1456,25,Vm_mV,-63.0927652909851
1456,26,Vm_mV,-60.0
1456,27,Vm_mV,-60.0
1456,28,Vm_mV,-60.0
1456,29,Vm_mV,-60.0
1456,30,Vm_mV,-63.0927652909851
1456,31,Vm_mV,-60.0
1456,32,Vm_mV,-60.0
1456,33,Vm_mV,-60.0
1456,34,Vm_mV,-60.0
1457,0,Vm_mV,-60.0
1457,1,Vm_mV,-60.0
1457,2,Vm_mV,-60.0
1457,3,Vm_mV,-60.0
1457,4,Vm_mV,-62.06445341094904
1457,5,Vm_mV,-60.0
1457,6,Vm_mV,-60.0
1457,7,Vm_mV,-60.0
1457,8,Vm_mV,-60.0
1457,9,Vm_mV,-60.0
1457,10,Vm_mV,-60.0
1457,11,Vm_mV,-60.0
1457,12,Vm_mV,-60.0
1457,13,Vm_mV,-60.0
1457,14,Vm_mV,-60.0
1457,15,Vm_mV,-60.0
1457,16,Vm_mV,-60.0
1457,17,Vm_mV,-60.0
1457,18,Vm_mV,-60.0
1457,19,Vm_mV,-60.0
1457,20,Vm_mV,-60.0
1457,21,Vm_mV,-60.0
1457,22,Vm_mV,-60.0
1457,23,Vm_mV,-60.0
1457,24,Vm_mV,-60.0
1457,25,Vm_mV,-62.9913723844527
1457,26,Vm_mV,-60.0
1457,27,Vm_mV,-60.0
1457,28,Vm_mV,-60.0
1457,29,Vm_mV,-60.0
1457,30,Vm_mV,-62.9913723844527
1457,31,Vm_mV,-60.0
1457,32,Vm_mV,-60.0
1457,33,Vm_mV,-60.0
1457,34,Vm_mV,-60.0
1458,0,Vm_mV,-60.0
1458,1,Vm_mV,-60.0
1458,2,Vm_mV,-60.0
1458,3,Vm_mV,-60.0
1458,4,Vm_mV,-62.01403283390442
1458,5,Vm_mV,-60.0
1458,6,Vm_mV,-60.0
1458,7,Vm_mV,-60.0
1458,8,Vm_mV,-60.0
1458,9,Vm_mV,-60.0
1458,10,Vm_mV,-60.0
1458,11,Vm_mV,-60.0
1458,12,Vm_mV,-60.0
1458,13,Vm_mV,-60.0
1458,14,Vm_mV,-60.0
1458,15,Vm_mV,-60.0
1458,16,Vm_mV,-60.0
1458,17,Vm_mV,-60.0
1458,18,Vm_mV,-60.0
1458,19,Vm_mV,-60.0
1458,20,Vm_mV,-60.0
1458,21,Vm_mV,-60.0
1458,22,Vm_mV,-60.0
1458,23,Vm_mV,-60.0
1458,24,Vm_mV,-60.0
1458,25,Vm_mV,-62.8933035327799
1458,26,Vm_mV,-60.0
1458,27,Vm_mV,-60.0
1458,28,Vm_mV,-60.0
1458,29,Vm_mV,-60.0
1458,30,Vm_mV,-62.8933035327799
1458,31,Vm_mV,-60.0
1458,32,Vm_mV,-60.0
1458,33,Vm_mV,-60.0
1458,34,Vm_mV,-60.0
1459,0,Vm_mV,-60.0
1459,1,Vm_mV,-60.0
1459,2,Vm_mV,-60.0
1459,3,Vm_mV,-60.0
1459,4,Vm_mV,-61.96460760865711
1459,5,Vm_mV,-60.0
1459,6,Vm_mV,-60.0
1459,7,Vm_mV,-60.0
1459,8,Vm_mV,-60.0
1459,9,Vm_mV,-60.0
1459,10,Vm_mV,-60.0
1459,11,Vm_mV,-60.0
1459,12,Vm_mV,-60.0
1459,13,Vm_mV,-60.0
1459,14,Vm_mV,-60.0
1459,15,Vm_mV,-60.0
1459,16,Vm_mV,-60.0
1459,17,Vm_mV,-60.0
1459,18,Vm_mV,-60.0
1459,19,Vm_mV,-60.0
1459,20,Vm_mV,-60.0
1459,21,Vm_mV,-60.0
1459,22,Vm_mV,-60.0
1459,23,Vm_mV,-60.0
1459,24,Vm_mV,-60.0
1459,25,Vm_mV,-62.798449760486186
1459,26,Vm_mV,-60.0
1459,27,Vm_mV,-60.0
1459,28,Vm_mV,-60.0
1459,29,Vm_mV,-60.0
1459,30,Vm_mV,-62.798449760486186
1459,31,Vm_mV,-60.0
1459,32,Vm_mV,-60.0
1459,33,Vm_mV,-60.0
1459,34,Vm_mV,-60.0
1460,0,Vm_mV,-60.0
1460,1,Vm_mV,-60.0
1460,2,Vm_mV,-60.0
1460,3,Vm_mV,-60.0
1460,4,Vm_mV,-61.916167417939285
1460,5,Vm_mV,-60.0
1460,6,Vm_mV,-60.0
1460,7,Vm_mV,-60.0
1460,8,Vm_mV,-60.0
1460,9,Vm_mV,-60.0
1460,10,Vm_mV,-60.0
1460,11,Vm_mV,-60.0
1460,12,Vm_mV,-60.0
1460,13,Vm_mV,-60.0
1460,14,Vm_mV,-60.0
1460,15,Vm_mV,-60.0
1460,16,Vm_mV,-60.0
1460,17,Vm_mV,-60.0
1460,18,Vm_mV,-60.0
1460,19,Vm_mV,-60.0
1460,20,Vm_mV,-60.0
1460,21,Vm_mV,-60.0
1460,22,Vm_mV,-60.0
1460,23,Vm_mV,-60.0
1460,24,Vm_mV,-60.0
1460,25,Vm_mV,-62.706705664732254
1460,26,Vm_mV,-60.0
1460,27,Vm_mV,-60.0
1460,28,Vm_mV,-60.0
1460,29,Vm_mV,-60.0
1460,30,Vm_mV,-62.706705664732254
1460,31,Vm_mV,-60.0
1460,32,Vm_mV,-60.0
1460,33,Vm_mV,-60.0
1460,34,Vm_mV,-60.0
1461,0,Vm_mV,-60.0
1461,1,Vm_mV,-60.0
1461,2,Vm_mV,-60.0
1461,3,Vm_mV,-60.0
1461,4,Vm_mV,-61.86870203710857
1461,5,Vm_mV,-60.0
1461,6,Vm_mV,-60.0
1461,7,Vm_mV,-60.0
1461,8,Vm_mV,-60.0
1461,9,Vm_mV,-60.0
1461,10,Vm_mV,-60.0
1461,11,Vm_mV,-60.0
1461,12,Vm_mV,-60.0
1461,13,Vm_mV,-60.0
1461,14,Vm_mV,-60.0
1461,15,Vm_mV,-60.0
1461,16,Vm_mV,-60.0
1461,17,Vm_mV,-60.0
1461,18,Vm_mV,-60.0
1461,19,Vm_mV,-60.0
1461,20,Vm_mV,-60.0
1461,21,Vm_mV,-60.0
1461,22,Vm_mV,-60.0
1461,23,Vm_mV,-60.0
1461,24,Vm_mV,-60.0
1461,25,Vm_mV,-62.617969298194886
1461,26,Vm_mV,-60.0
1461,27,Vm_mV,-60.0
1461,28,Vm_mV,-60.0
1461,29,Vm_mV,-60.0
1461,30,Vm_mV,-62.617969298194886
1461,31,Vm_mV,-60.0
1461,32,Vm_mV,-60.0
1461,33,Vm_mV,-60.0
1461,34,Vm_mV,-60.0
1462,0,Vm_mV,-60.0
1462,1,Vm_mV,-60.0
1462,2,Vm_mV,-60.0
1462,3,Vm_mV,-60.0
1462,4,Vm_mV,-61.82220122666224
1462,5,Vm_mV,-60.0
1462,6,Vm_mV,-60.0
1462,7,Vm_mV,-60.0
1462,8,Vm_mV,-60.0
1462,9,Vm_mV,-60.0
1462,10,Vm_mV,-60.0
1462,11,Vm_mV,-60.0
1462,12,Vm_mV,-60.0
1462,13,Vm_mV,-60.0
1462,14,Vm_mV,-60.0
1462,15,Vm_mV,-60.0
1462,16,Vm_mV,-60.0
1462,17,Vm_mV,-60.0
1462,18,Vm_mV,-60.0
1462,19,Vm_mV,-60.0
1462,20,Vm_mV,-60.0
1462,21,Vm_mV,-60.0
1462,22,Vm_mV,-60.0
1462,23,Vm_mV,-60.0
1462,24,Vm_mV,-60.0
1462,25,Vm_mV,-62.53214205578167
1462,26,Vm_mV,-60.0
1462,27,Vm_mV,-60.0
1462,28,Vm_mV,-60.0
1462,29,Vm_mV,-60.0
1462,30,Vm_mV,-62.53214205578167
1462,31,Vm_mV,-60.0
1462,32,Vm_mV,-60.0
1462,33,Vm_mV,-60.0
1462,34,Vm_mV,-60.0
1463,0,Vm_mV,-60.0
1463,1,Vm_mV,-60.0
1463,2,Vm_mV,-60.0
1463,3,Vm_mV,-60.0
1463,4,Vm_mV,-61.776654653049974
1463,5,Vm_mV,-60.0
1463,6,Vm_mV,-60.0
1463,7,Vm_mV,-60.0
1463,8,Vm_mV,-60.0
1463,9,Vm_mV,-60.0
1463,10,Vm_mV,-60.0
1463,11,Vm_mV,-60.0
1463,12,Vm_mV,-60.0
1463,13,Vm_mV,-60.0
1463,14,Vm_mV,-60.0
1463,15,Vm_mV,-60.0
1463,16,Vm_mV,-60.0
1463,17,Vm_mV,-60.0
1463,18,Vm_mV,-60.0
1463,19,Vm_mV,-60.0
1463,20,Vm_mV,-60.0
1463,21,Vm_mV,-60.0
1463,22,Vm_mV,-60.0
1463,23,Vm_mV,-60.0
1463,24,Vm_mV,-60.0
1463,25,Vm_mV,-62.44912856505964
1463,26,Vm_mV,-60.0
1463,27,Vm_mV,-60.0
1463,28,Vm_mV,-60.0
1463,29,Vm_mV,-60.0
1463,30,Vm_mV,-62.44912856505964
1463,31,Vm_mV,-60.0
1463,32,Vm_mV,-60.0
1463,33,Vm_mV,-60.0
1463,34,Vm_mV,-60.0
1464,0,Vm_mV,-60.0
1464,1,Vm_mV,-60.0
1464,2,Vm_mV,-60.0
1464,3,Vm_mV,-60.0
1464,4,Vm_mV,-61.73205183213734
1464,5,Vm_mV,-60.0
1464,6,Vm_mV,-60.0
1464,7,Vm_mV,-60.0
1464,8,Vm_mV,-60.0
1464,9,Vm_mV,-60.0
1464,10,Vm_mV,-60.0
1464,11,Vm_mV,-60.0
1464,12,Vm_mV,-60.0
1464,13,Vm_mV,-60.0
1464,14,Vm_mV,-60.0
1464,15,Vm_mV,-60.0
1464,16,Vm_mV,-60.0
1464,17,Vm_mV,-60.0
1464,18,Vm_mV,-60.0
1464,19,Vm_mV,-60.0
1464,20,Vm_mV,-60.0
1464,21,Vm_mV,-60.0
1464,22,Vm_mV,-60.0
1464,23,Vm_mV,-60.0
1464,24,Vm_mV,-60.0
1464,25,Vm_mV,-62.368836580276074
1464,26,Vm_mV,-60.0
1464,27,Vm_mV,-60.0
1464,28,Vm_mV,-60.0
1464,29,Vm_mV,-60.0
1464,30,Vm_mV,-62.368836580276074
1464,31,Vm_mV,-60.0
1464,32,Vm_mV,-60.0
1464,33,Vm_mV,-60.0
1464,34,Vm_mV,-60.0
1465,0,Vm_mV,-60.0
1465,1,Vm_mV,-60.0
1465,2,Vm_mV,-60.0
1465,3,Vm_mV,-60.0
1465,4,Vm_mV,-61.68838209072219
1465,5,Vm_mV,-60.0
1465,6,Vm_mV,-60.0
1465,7,Vm_mV,-60.0
1465,8,Vm_mV,-60.0
1465,9,Vm_mV,-60.0
1465,10,Vm_mV,-60.0
1465,11,Vm_mV,-60.0
1465,12,Vm_mV,-60.0
1465,13,Vm_mV,-60.0
1465,14,Vm_mV,-60.0
1465,15,Vm_mV,-60.0
1465,16,Vm_mV,-60.0
1465,17,Vm_mV,-60.0
1465,18,Vm_mV,-60.0
1465,19,Vm_mV,-60.0
1465,20,Vm_mV,-60.0
1465,21,Vm_mV,-60.0
1465,22,Vm_mV,-60.0
1465,23,Vm_mV,-60.0
1465,24,Vm_mV,-60.0
1465,25,Vm_mV,-62.29117687985375
1465,26,Vm_mV,-60.0
1465,27,Vm_mV,-60.0
1465,28,Vm_mV,-60.0
1465,29,Vm_mV,-60.0
1465,30,Vm_mV,-62.29117687985375
1465,31,Vm_mV,-60.0
1465,32,Vm_mV,-60.0
1465,33,Vm_mV,-60.0
1465,34,Vm_mV,-60.0
1466,0,Vm_mV,-60.0
1466,1,Vm_mV,-60.0
1466,2,Vm_mV,-60.0
1466,3,Vm_mV,-60.0
1466,4,Vm_mV,-61.645634542364185
1466,5,Vm_mV,-60.0
1466,6,Vm_mV,-60.0
1466,7,Vm_mV,-60.0
1466,8,Vm_mV,-60.0
1466,9,Vm_mV,-60.0
1466,10,Vm_mV,-60.0
1466,11,Vm_mV,-60.0
1466,12,Vm_mV,-60.0
1466,13,Vm_mV,-60.0
1466,14,Vm_mV,-60.0
1466,15,Vm_mV,-60.0
1466,16,Vm_mV,-60.0
1466,17,Vm_mV,-60.0
1466,18,Vm_mV,-60.0
1466,19,Vm_mV,-60.0
1466,20,Vm_mV,-60.0
1466,21,Vm_mV,-60.0
1466,22,Vm_mV,-60.0
1466,23,Vm_mV,-60.0
1466,24,Vm_mV,-60.0
1466,25,Vm_mV,-62.21606316724668
1466,26,Vm_mV,-60.0
1466,27,Vm_mV,-60.0
1466,28,Vm_mV,-60.0
1466,29,Vm_mV,-60.0
1466,30,Vm_mV,-62.21606316724668
1466,31,Vm_mV,-60.0
1466,32,Vm_mV,-60.0
1466,33,Vm_mV,-60.0
1466,34,Vm_mV,-60.0
1467,0,Vm_mV,-60.0
1467,1,Vm_mV,-60.0
1467,2,Vm_mV,-60.0
1467,3,Vm_mV,-60.0
1467,4,Vm_mV,-61.60379807448931
1467,5,Vm_mV,-60.0
1467,6,Vm_mV,-60.0
1467,7,Vm_mV,-60.0
1467,8,Vm_mV,-60.0
1467,9,Vm_mV,-60.0
1467,10,Vm_mV,-60.0
1467,11,Vm_mV,-60.0
1467,12,Vm_mV,-60.0
1467,13,Vm_mV,-60.0
1467,14,Vm_mV,-60.0
1467,15,Vm_mV,-60.0
1467,16,Vm_mV,-60.0
1467,17,Vm_mV,-60.0
1467,18,Vm_mV,-60.0
1467,19,Vm_mV,-60.0
1467,20,Vm_mV,-60.0
1467,21,Vm_mV,-60.0
1467,22,Vm_mV,-60.0
1467,23,Vm_mV,-60.0
1467,24,Vm_mV,-60.0
1467,25,Vm_mV,-62.143411975046135
1467,26,Vm_mV,-60.0
1467,27,Vm_mV,-60.0
1467,28,Vm_mV,-60.0
1467,29,Vm_mV,-60.0
1467,30,Vm_mV,-62.143411975046135
1467,31,Vm_mV,-60.0
1467,32,Vm_mV,-60.0
1467,33,Vm_mV,-60.0
1467,34,Vm_mV,-60.0
1468,0,Vm_mV,-60.0
1468,1,Vm_mV,-60.0
1468,2,Vm_mV,-60.0
1468,3,Vm_mV,-60.0
1468,4,Vm_mV,-61.562861344304245
1468,5,Vm_mV,-60.0
1468,6,Vm_mV,-60.0
1468,7,Vm_mV,-60.0
1468,8,Vm_mV,-60.0
1468,9,Vm_mV,-60.0
1468,10,Vm_mV,-60.0
1468,11,Vm_mV,-60.0
1468,12,Vm_mV,-60.0
1468,13,Vm_mV,-60.0
1468,14,Vm_mV,-60.0
1468,15,Vm_mV,-60.0
1468,16,Vm_mV,-60.0
1468,17,Vm_mV,-60.0
1468,18,Vm_mV,-60.0
1468,19,Vm_mV,-60.0
1468,20,Vm_mV,-60.0
1468,21,Vm_mV,-60.0
1468,22,Vm_mV,-60.0
1468,23,Vm_mV,-60.0
1468,24,Vm_mV,-60.0
1468,25,Vm_mV,-62.07314257223056
1468,26,Vm_mV,-60.0
1468,27,Vm_mV,-60.0
1468,28,Vm_mV,-60.0
1468,29,Vm_mV,-60.0
1468,30,Vm_mV,-62.07314257223056
1468,31,Vm_mV,-60.0
1468,32,Vm_mV,-60.0
1468,33,Vm_mV,-60.0
1468,34,Vm_mV,-60.0
1469,0,Vm_mV,-60.0
1469,1,Vm_mV,-60.0
1469,2,Vm_mV,-60.0
1469,3,Vm_mV,-60.0
1469,4,Vm_mV,-61.52281278152411
1469,5,Vm_mV,-60.0
1469,6,Vm_mV,-60.0
1469,7,Vm_mV,-60.0
1469,8,Vm_mV,-60.0
1469,9,Vm_mV,-60.0
1469,10,Vm_mV,-60.0
1469,11,Vm_mV,-60.0
1469,12,Vm_mV,-60.0
1469,13,Vm_mV,-60.0
1469,14,Vm_mV,-60.0
1469,15,Vm_mV,-60.0
1469,16,Vm_mV,-60.0
1469,17,Vm_mV,-60.0
1469,18,Vm_mV,-60.0
1469,19,Vm_mV,-60.0
1469,20,Vm_mV,-60.0
1469,21,Vm_mV,-60.0
1469,22,Vm_mV,-60.0
1469,23,Vm_mV,-60.0
1469,24,Vm_mV,-60.0
1469,25,Vm_mV,-62.005176874456076
1469,26,Vm_mV,-60.0
1469,27,Vm_mV,-60.0
1469,28,Vm_mV,-60.0
1469,29,Vm_mV,-60.0
1469,30,Vm_mV,-62.005176874456076
1469,31,Vm_mV,-60.0
1469,32,Vm_mV,-60.0
1469,33,Vm_mV,-60.0
1469,34,Vm_mV,-60.0
1470,0,Vm_mV,-60.0
1470,1,Vm_mV,-60.0
1470,2,Vm_mV,-60.0
1470,3,Vm_mV,-60.0
1470,4,Vm_mV,-61.48364059629913
1470,5,Vm_mV,-60.0
1470,6,Vm_mV,-60.0
1470,7,Vm_mV,-60.0
1470,8,Vm_mV,-60.0
1470,9,Vm_mV,-60.0
1470,10,Vm_mV,-60.0
1470,11,Vm_mV,-60.0
1470,12,Vm_mV,-60.0
1470,13,Vm_mV,-60.0
1470,14,Vm_mV,-60.0
1470,15,Vm_mV,-60.0
1470,16,Vm_mV,-60.0
1470,17,Vm_mV,-60.0
1470,18,Vm_mV,-60.0
1470,19,Vm_mV,-60.0
1470,20,Vm_mV,-60.0
1470,21,Vm_mV,-60.0
1470,22,Vm_mV,-60.0
1470,23,Vm_mV,-60.0
1470,24,Vm_mV,-60.0
1470,25,Vm_mV,-61.9394393572881
1470,26,Vm_mV,-60.0
1470,27,Vm_mV,-60.0
1470,28,Vm_mV,-60.0
1470,29,Vm_mV,-60.0
1470,30,Vm_mV,-61.9394393572881
1470,31,Vm_mV,-60.0
1470,32,Vm_mV,-60.0
1470,33,Vm_mV,-60.0
1470,34,Vm_mV,-60.0
1471,0,Vm_mV,-60.0
1471,1,Vm_mV,-60.0
1471,2,Vm_mV,-60.0
1471,3,Vm_mV,-60.0
1471,4,Vm_mV,-61.44533279103815
1471,5,Vm_mV,-60.0
1471,6,Vm_mV,-60.0
1471,7,Vm_mV,-60.0
1471,8,Vm_mV,-60.0
1471,9,Vm_mV,-60.0
1471,10,Vm_mV,-60.0
1471,11,Vm_mV,-60.0
1471,12,Vm_mV,-60.0
1471,13,Vm_mV,-60.0
1471,14,Vm_mV,-60.0
1471,15,Vm_mV,-60.0
1471,16,Vm_mV,-60.0
1471,17,Vm_mV,-60.0
1471,18,Vm_mV,-60.0
1471,19,Vm_mV,-60.0
1471,20,Vm_mV,-60.0
1471,21,Vm_mV,-60.0
1471,22,Vm_mV,-60.0
1471,23,Vm_mV,-60.0
1471,24,Vm_mV,-60.0
1471,25,Vm_mV,-61.875856972277525
1471,26,Vm_mV,-60.0
1471,27,Vm_mV,-60.0
1471,28,Vm_mV,-60.0
1471,29,Vm_mV,-60.0
1471,30,Vm_mV,-61.875856972277525
1471,31,Vm_mV,-60.0
1471,32,Vm_mV,-60.0
1471,33,Vm_mV,-60.0
1471,34,Vm_mV,-60.0
1472,0,Vm_mV,-60.0
1472,1,Vm_mV,-60.0
1472,2,Vm_mV,-60.0
1472,3,Vm_mV,-60.0
1472,4,Vm_mV,-61.40787717508137
1472,5,Vm_mV,-60.0
1472,6,Vm_mV,-60.0
1472,7,Vm_mV,-60.0
1472,8,Vm_mV,-60.0
1472,9,Vm_mV,-60.0
1472,10,Vm_mV,-60.0
1472,11,Vm_mV,-60.0
1472,12,Vm_mV,-60.0
1472,13,Vm_mV,-60.0
1472,14,Vm_mV,-60.0
1472,15,Vm_mV,-60.0
1472,16,Vm_mV,-60.0
1472,17,Vm_mV,-60.0
1472,18,Vm_mV,-60.0
1472,19,Vm_mV,-60.0
1472,20,Vm_mV,-60.0
1472,21,Vm_mV,-60.0
1472,22,Vm_mV,-60.0
1472,23,Vm_mV,-60.0
1472,24,Vm_mV,-60.0
1472,25,Vm_mV,-61.81435906578825
1472,26,Vm_mV,-60.0
1472,27,Vm_mV,-60.0
1472,28,Vm_mV,-60.0
